Тип,Підтип,Бенефіціар,Інвестор,Країна,Найменування суб'єкта госпощдарювання,Область,Район,"Потужність, МВт","Дата встановлення ""Зеленого тарифу""",Місяць,Квартал,Рік,Зелений Тариф ЕЦ,% надбавки,Тариф+ надбавка,Дата встановлення надбавки,Січ.17,Лют.17,Бер.17,Кві.17,Тра.17,Чер.17,Лип.17,Сер.17,Вер.17,Жов.17,Лис.17,Гру.17,Січ.18,Лют.18,Бер.18,Кві.18,Тра.18,Чер.18,Лип.18,Сер.18,Вер.18,Жов.18,Лис.18,Гру.18,Січ.19,Лют.19,Бер.19,Кві.19,Тра.19,Чер.19,Лип.19,Сер.19,1,2,3,4,5,6,7,8,9,10,11,12,Всього
СЕС,Земля,,,,"ТОВ ""ЕКОТЕХНІК-ЯРМОЛИНЦІ""",Хмельницька ,Ярмолинський,1.482,2013-08-22,8.0,3,2013.0,0.3393,0.0,0.3393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501,0.052,0.083,0.147,0.213,0.233,0.197,0.195,0.23,0.166,0.145,0.044,0.024,0.033,0.082,0.133,0.179,0.173,0.227,0.223,0.211,47.72169670627115,82.28843889527107,138.82675405460697,197.32431775906838,242.9468195955622,251.90338437327878,255.9618277881816,221.25513927452988,155.34042036352193,99.78172947674875,46.18228713510111,39.045024577858214,1778.57784
СЕС,Земля,,,,"ТОВ ""Електросолар""",Вінницька ,Бершадський,5.523,2019-04-26,4.0,2,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.838,0.828,0.818,177.8454324620348,306.66602430403645,517.3685307986466,735.3726093004956,905.3949288976316,938.7735437878669,953.8982286600047,824.5560959603431,578.9103520025179,371.8586315115272,172.1084830277756,145.50989928711937,6628.2627600000005
СЕС,Земля,,,,"ТОВ ""Енергетична компанія ""Сонячне поле""",Львівська ,Пустомитівський,2.035,2018-03-23,3.0,1,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.329,0.268,0.258,0.289,0.237,0.178,0.068,0.017,0.112,0.483,0.625,0.833,0.697,1.205,0.628,1.124,65.52878056495399,112.99390900936345,190.62917982532068,270.95478180816747,333.60106469431116,345.89972145723505,351.4725503029349,303.81525534660483,213.30482823196164,137.0147229994492,63.41494893382644,53.61445682587144,2442.2442
СЕС,Земля,,,,"ТОВ ""Енергетична компанія ""Сонячне поле""",Львівська ,Пустомитівський,2.244,2018-12-21,12.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2587634337871,124.59868885356835,210.20731180738062,298.7825702100874,367.8627956629161,381.4245577150052,387.56973114485794,335.0179031930129,235.21181059091987,151.0865053615548,69.92783558108428,59.1208064458258,2693.0692800000006
СЕС,Земля,,,,"ТОВ ""Енергетична компанія ""Сонячне поле""",Львівська ,Пустомитівський,2.244,2018-12-21,12.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2587634337871,124.59868885356835,210.20731180738062,298.7825702100874,367.8627956629161,381.4245577150052,387.56973114485794,335.0179031930129,235.21181059091987,151.0865053615548,69.92783558108428,59.1208064458258,2693.0692800000006
СЕС,Земля,,,,"ТОВ ""Енергетична компанія ""Сонячне поле""",Львівська ,Пустомитівський,1.141,2019-05-11,5.0,2,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74119834133292,63.35432441262098,106.88348608387756,151.92108405067273,187.04610064678576,193.94180942639076,197.06642746714928,170.34555594617987,119.59744914627431,76.82250562278699,35.555998394838305,30.060980461090566,1369.3369200000002
СЕС,Земля,,,,"ТОВ ""Енергія Галича""",Івано-Франківська ,Галицький,4.555,2018-12-28,12.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.439,0.547,0.498,0.727,0.738,0.703,146.67498549059724,252.91757028877174,426.69086688173735,606.4860103863402,746.7090170430404,774.2374600676687,786.7112858132032,680.0385690927689,477.4464337083956,306.68406057124866,141.94353434573924,120.00680631048863,5466.5466
СЕС,Земля,,,,"ТОВ ""Енергія-СВ""",Закарпатська ,Ужгородський,3.506,2019-04-12,4.0,2,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.392,0.591,0.567,0.55,112.89626764654969,194.67157001809738,328.42550588087175,466.8144791250295,574.7446352915257,595.9333776064207,605.5345264678574,523.4281499976395,367.4922495239594,236.0558323518766,109.25445256117715,92.3696735289952,4207.62072
СЕС,Земля,,,,"ТОВ ""Енергія Сонця""",Кіровоградська ,Долинський,4.95,2015-02-12,2.0,1,2015.0,0.3393,0.0,0.3393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.143,0.206,0.557,0.929,1.056,1.022,0.937,1.08,0.677,0.674,0.258,0.042,0.164,0.365,0.649,0.847,0.9,1.051,0.84,1.028,159.39433110394214,274.85004894169487,463.6925995751043,659.0791989928398,811.4620492564325,841.3777008419231,854.9332304665985,739.0100805728225,518.8495821858526,333.27905594460617,154.25257848768592,130.41354363049805,5940.594000000001
СЕС,Земля,,,,"ТОВ ""Енергія Сонця-Нова Ушиця""",Хмельницька ,Новоушицький,1.5,2017-10-05,10.0,4,2017.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.025,0.054,0.054,0.111,0.239,0.259,0.219,0.23,0.256,0.169,0.155,0.038,0.014,0.021,0.074,0.148,0.205,0.201,0.26,0.242,0.238,48.30131245574004,83.28789361869542,140.51290896215284,199.7209693917696,245.89759068376742,254.9629396490676,259.0706758989693,223.94244865843103,157.227146116925,100.99365331654732,46.74320560232907,39.51925564560548,1800.1799999999998
СЕС,Земля,,,,"ТОВ ""Енергія Сонця-Нова Ушиця""",Хмельницька ,Новоушицький,1.452,2019-02-28,2.0,1,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.149,0.201,0.195,0.251,0.229,0.235,46.75567045715635,80.62268102289717,136.0164958753639,193.329898371233,238.02886778188685,246.80412558029744,250.7804142702022,216.77629030136126,152.19587744118343,97.7618564104178,45.24742302305454,38.254639464946095,1742.5742400000001
СЕС,Земля,РІЧАРД А. ДЕЙТС,VR Capital,Британія,"ТОВ ""Енергетична компанія ""Солар Капітал""",Херсонська ,м.Херсон,15.465,2019-02-12,2.0,1,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.307,5.484,5.849,5.82,497.9865314186798,858.6981832087497,1448.6880913997954,2059.123194429145,2535.204159949642,2628.667907781887,2671.0186685183726,2308.846645668424,1621.011876465497,1041.244565693603,481.9224497600127,407.4435257061924,18559.855799999998
СЕС,Земля,РІЧАРД А. ДЕЙТС,VR Capital,Британія,"ТОВ ""Енергетична компанія ""Солар Капітал""",Херсонська ,м.Херсон,19.293,2019-02-12,2.0,1,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.2514808057283,1071.2488877236603,1807.2770350712092,2568.8111083169406,3162.7348113746166,3279.3333297663075,3332.167033412542,2880.3477746447397,2022.2555533558898,1298.9803689574317,601.2111104571565,508.29666611377763,23153.91516
СЕС,Земля,,,,"ПІДПРИЄМСТВО ""ЕНЕРГОГАРАНТ"" ТОВ",Вінницька ,Літинський,0.302,2012-12-20,12.0,4,2012.0,0.4653,0.0,0.4653,0,0.016,0.025,0.041,0.060999999999999985,0.07100000000000001,0.07399999999999998,0.07200000000000001,0.07400000000000001,0.04999999999999999,0.02300000000000002,0.01100000000000001,0.006000000000000005,0.014,0.022,0.035,0.063,0.068,0.061,0.056,0.063,0.042,0.037,0.011,0.005,0.005,0.021,0.036,0.052,0.05,0.063,0.055,0.065,9.724664241088995,16.76862924856401,28.28993233771343,40.210488504209614,49.507381590998506,51.33253851601228,52.15956274765914,45.08707966323078,31.65506541820757,20.333388867731525,9.41096539460225,7.956543469981902,362.43624000000005
СЕС,Земля,,,Україна,"ТОВ ""ЕНЕРГОІНВЕСТ""",Вінницька ,Ямпільський,0.511,2014-04-01,4.0,2,2014.0,0.3393,0.0,0.3393,0,0.023,0.021999999999999985,0.06000000000000001,0.071,0.08000000000000002,0.08500000000000002,0.07999999999999996,0.07800000000000001,0.06000000000000005,0.03399999999999992,0.013000000000000012,0.01200000000000001,0.023,0.024,0.044,0.08,0.085,0.071,0.073,0.085,0.056,0.053,0.016,0.011,0.014,0.023,0.051,0.067,0.065,0.083,0.08,0.08,16.454647109922107,28.37340909276891,47.86806431977339,68.03827690612951,83.76911255960343,86.85737477378237,88.25674358958219,76.28972750963885,53.562047777165795,34.40517122983712,15.923852041860101,13.462893089936268,613.2613200000001
СЕС,Земля,,,Україна,"ТОВ ""ЕНЕРГОІНВЕСТ""",Вінницька ,Ямпільський,1.472,2011-08-16,8.0,3,2011.0,0.4653,0.0,0.4653,0,0.144,0.206,0.30000000000000004,0.471,0.5309999999999999,0.5520000000000003,0.5309999999999997,0.5230000000000001,0.3959999999999999,0.22599999999999998,0.08400000000000007,0.07799999999999985,0.15,0.162,0.298,0.529,0.559,0.471,0.484,0.559,0.373,0.353,0.102,0.076,0.085,0.157,0.341,0.443,0.428,0.54,0.517,0.522,47.39968795656622,81.73318627114644,137.89000132819262,195.99284462978991,241.30750232433707,250.20363144228497,254.23468994885513,219.762189616807,154.2922393894091,99.10843845463842,45.870665764418916,38.78156287355418,1766.57664
СЕС,Земля,,,Україна,"ТОВ ""ЕНЕРГОІНВЕСТ""",Вінницька ,,1.875,2011-09-22,9.0,3,2011.0,0.4653,0.0,0.4653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37664056967505,104.10986702336928,175.641136202691,249.651211739712,307.37198835470923,318.70367456133454,323.83834487371155,279.9280608230388,196.5339326461563,126.24206664568415,58.42900700291133,49.39906955700685,2250.2250000000004
СЕС,Земля,,,Україна,"ТОВ ""ЕНЕРГОІНВЕСТ""",Вінницька ,Мурованокуриловецький,2.852,2019-04-12,4.0,2,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.402,0.386,0.409,91.83689541584704,158.3580484003462,267.1618775733732,379.73613647021796,467.5332857534031,484.7695359194272,492.57971177590684,425.78924238256343,298.9412138169801,192.02259950586196,88.87441491856165,75.13927806751121,3422.7422399999996
СЕС,Земля,,,,"ТОВ ""Енергопарк Поділля""",Хмельницька ,Хмельницький,2.222,2018-10-23,10.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.062,0.017,0.017,0.122,0.206,0.298,0.275,0.389,0.353,0.628,71.55034418443623,123.37713308049415,208.146455809269,295.85332932567474,364.2562976662208,377.6851012668188,383.7700278983398,331.73341394602255,232.9058124478716,149.6052651129121,69.24226856558346,58.54119069635691,2666.6666399999995
СЕС,Земля,,,,"ТОВ ""Енергопарк Поділля""",Хмельницька ,Хмельницький,2.263,2019-08-23,8.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87058005822647,125.65366883940514,211.98714198756784,301.3123691557164,370.9774984782438,384.6540882838933,390.85129303957825,337.8545075426863,237.2033544417342,152.3657583035644,70.51991618538045,59.62138368400346,2715.8715599999996
СЕС,Земля,Козицький,Еко оптіма,Україна,"ТОВ ""Енергопарк ""Яворів""",Львівська ,Яворівський,36.753,2018-10-30,10.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574,0.456,0.629,2.526,3.409,4.83,3.82,5.863,5.319,5.565,1183.4787577905422,2040.7199694452752,3442.8472953906676,4893.563192037139,6024.982766933668,6247.101947281455,6347.749700876544,5487.037877028877,3852.3795341568966,2474.5464935620425,1145.3020236682669,968.3008018286255,44108.01036
СЕС,Земля,Грінвіль,Грінвіль,Україна,"ТОВ ""Енергопостач-Плюс""",Львівська ,Яворівський,5.94,2017-09-29,9.0,3,2017.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.18700000000000006,0.07999999999999996,0.187,0.164,0.487,0.846,0.999,0.797,1.519,1.632,1.36,0.978,0.465,0.125,0.186,0.758,1.069,1.529,1.289,1.916,1.72,1.748,191.27319732473055,329.82005873003385,556.4311194901251,790.8950387914078,973.754459107719,1009.6532410103077,1025.9198765599183,886.8120966873871,622.6194986230232,399.9348671335274,185.1030941852231,156.4962523565977,7128.7128
СЕС,Земля,Грінвіль,Грінвіль,Україна,"ТОВ ""Енергопостач-Плюс""",Львівська ,Яворівський,5.797,2018-06-26,6.0,2,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.66847220394996,321.8799462050515,543.0355555023998,771.8549730427256,950.3122221291997,985.3467740970966,1001.2218054575496,865.4629165819499,607.6305106932095,390.30680551734986,180.6469085844677,152.72874998504997,6957.09564
СЕС,Земля,,,,"ТОВ ""Енергосервіс +""",Дніпропетровська ,Дніпровський,2.406,2018-08-28,8.0,3,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.341,0.35,0.408,0.407,0.366,77.47530517900702,133.59378136438747,225.3827059752931,320.3524349043985,394.41973545676296,408.96055519710444,415.5493641419467,359.2036876481234,252.19234237154774,161.99381991974192,74.97610178613581,63.3888860555512,2887.4887200000007
СЕС,Земля,,,,"ТОВ ""Енергосервіс +""",Дніпропетровська , Криничанський,6.682,2019-07-18,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.16624655283664,371.0198034400819,625.9381717900701,889.6903449838696,1095.3918006326226,1135.7749084900465,1154.0735042379417,997.5889612904243,700.3945269021954,449.89306097411287,208.2253998898419,176.04511081595723,8019.2018400000015
СЕС,Земля,,,,"ТОВ ""ЕНЕРГОСОЛАР ПРО""",Вінницька ,Барський,7.299,2017-02-28,2.0,1,2017.0,0.1599,0.05,0.1679,2018-06-12 00:00:00,0.0,0.0,0.559,0.9439999999999998,1.1239999999999999,1.177,1.1549999999999998,1.088,0.7869999999999999,0.4190000000000005,0.1589999999999998,0.0940000000000003,0.201,0.301,0.612,1.126,1.226,1.033,1.045,1.194,0.784,0.708,0.154,0.069,0.067,0.28,0.668,0.964,0.955,1.235,1.101,1.145,235.034186409631,405.27889034857196,683.7358150098355,971.842237060351,1196.5376762672122,1240.649664332363,1260.6379089243844,1089.7039551719254,765.0672930049573,491.4351170383193,227.45243846093325,192.30069797151626,8759.67588
СЕС,Земля,Гордієнко,,Україна,"ТОВ ""Енерджи Вуд""",Миколаївська ,Снігурівський,19.033,2019-03-29,3.0,1,2019.0,0.1503,0.05,0.1578,2019-05-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.422,2.571,2.967,3.109,3.043,612.8792533134001,1056.81231949642,1782.9214641844362,2534.1928069557007,3120.1125623227636,3235.139753560469,3287.2614495900543,2841.5310835439454,1995.0028480289561,1281.4748023825637,593.1089548194194,501.4466618018728,22841.883960000003
СЕС,Земля,Гордієнко,,Україна,"ТОВ ""Енерджи Вуд""",Миколаївська ,м.Снігурівка,19.999,2019-05-17,5.0,2,2019.0,0.1503,0.05,0.1578,2019-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.052,3.269,3.117,643.9852985348966,1110.4497229868596,1873.4117775560626,2662.813111244,3278.4706107231095,3399.335886694468,3454.1029648689905,2985.750020479975,2096.2571301282555,1346.5147151184199,623.2115792273192,526.8970624376426,24001.19988
СЕС,Земля,,,Україна,"ТОВ ""Енерджі Рей""",Дніпропетровська ,,5.245,2019-06-25,6.0,2,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.847,168.89358922023766,291.2300013533717,491.32680500432764,698.3576563065544,859.8219087575733,891.5204123062398,905.8837967267291,783.0520954756472,549.7709209221812,353.1411410968605,163.44540892281063,138.18566390746716,6294.629399999999
СЕС,Земля,,,Україна,"ТОВ ""Енерджі Солар""",Дніпропетровська ,,3.207,2019-02-26,2.0,1,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.462,0.489,0.553,0.577,0.506,103.2682060303722,178.0695165567708,300.41659936108266,427.0034325596034,525.7290488818946,545.1107649697066,553.8931050719962,478.78895523172554,336.1516383979857,215.9244307907782,99.93697357777954,84.4921685703045,3848.78484
СЕС,Земля,Грінвіль,Грінвіль,Україна,"ТЗОВ ""Енерджі Спейс""",Львівська ,Яворівський,5.94,2018-10-23,10.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.184,0.767,1.068,1.538,1.282,1.929,1.732,1.757,191.27319732473055,329.82005873003385,556.4311194901251,790.8950387914078,973.754459107719,1009.6532410103077,1025.9198765599183,886.8120966873871,622.6194986230232,399.9348671335274,185.1030941852231,156.4962523565977,7128.7128
СЕС,Земля,Грінвіль,Грінвіль,Україна,"ТЗОВ ""Енерджі Спейс""",Львівська ,Яворівський,5.797,2018-11-13,11.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.66847220394996,321.8799462050515,543.0355555023998,771.8549730427256,950.3122221291997,985.3467740970966,1001.2218054575496,865.4629165819499,607.6305106932095,390.30680551734986,180.6469085844677,152.72874998504997,6957.09564
СЕС,Земля,,,,"ТОВ ""Енерджі Стрім""",Хмельницька ,Летичівський,4.134,2018-11-27,11.0,4,2018.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.043,0.222,0.371,0.549,0.513,0.706,0.638,0.668,133.11841712801956,229.5414348131246,387.25357709969313,550.4309916437171,677.693759924463,702.6778616728304,713.9987827775592,617.185388502636,433.3180146982454,278.3385085404044,128.8242746400189,108.91506855928873,4961.29608
СЕС,Земля,Хрипков,,Україна,"ТОВ ""Енерджи Про""",Херсонська ,Білозерський,17.702,2018-07-19,7.0,3,2018.0,0.1503,0.05,0.1578,2018-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.253,0.474,0.917,1.894,2.144,2.717,2.766,2.829,2.9,570.0198887276734,982.9081952254309,1658.239676298686,2356.973733448737,2901.9194335227007,3008.9026384451968,3057.3794031757025,2642.819484101031,1855.489960374538,1191.8597673396807,551.6321503816195,466.37990895900555,21244.52424
СЕС,Земля,Хрипков,,Україна,"ТОВ ""Енерджи Про""",Херсонська ,Білозерський,11.478,2018-07-31,7.0,3,2018.0,0.1503,0.05,0.1578,2018-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242,0.44,0.133,0.264,0.598,1.548,1.789,1.832,1.817,1.914,1.621,369.60164291132276,637.3189619702573,1075.2047793783931,1528.264857785821,1881.608363912188,1950.9764141946653,1982.4088119789126,1713.6076171343143,1203.10212208671,772.8034351782201,357.679009269022,302.4013442001731,13774.977359999999
СЕС,Земля,,,,"ТОВ ""Енерджи Солар""",Дніпропетровська ,Дніпропетровський,1.483,2015-10-08,10.0,4,2015.0,0.3053,0.0,0.3053,0,0.059,0.08499999999999999,0.171,0.188,0.25,0.2519999999999999,0.2340000000000002,0.22899999999999987,0.20500000000000007,0.08099999999999996,0.038000000000000034,0.02299999999999991,0.036,0.061,0.134,0.224,0.254,0.24,0.226,0.258,0.166,0.153,0.068,0.013,0.038,0.065,0.155,0.208,0.223,0.25,0.251,0.228,47.753897581241645,82.34396415768353,138.92042932724843,197.45746507199624,243.11075132268473,252.07335966637817,256.1345415721143,221.40443424030218,155.44523846093324,99.8490585789598,46.21344927216934,39.07137074828862,1779.7779600000003
СЕС,Земля,,,,"ТОВ ""Енерджи Солар""",Дніпропетровська ,Дніпровський,1.003,2017-09-21,9.0,3,2017.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.043,0.092,0.153,0.173,0.16,0.155,0.175,0.112,0.104,0.046,0.012,0.025,0.048,0.112,0.151,0.161,0.18,0.181,0.164,32.297477595404835,55.691838199700996,93.9562984593595,133.54675486662993,164.42352230387914,170.48521897867653,173.23192528444406,149.7428506696042,105.13255170351718,67.53108951766464,31.25562347942403,26.42520894169486,1203.72036
